site_id,mean_temp,dew_point,max_temp,min_temp,sea_level_pressure,station_pressure,visibility,wind_speed,max_wind_speed,wind_gust,precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date
761220-99999,61.51976047904191,36.13937125748503,77.22784431137724,44.3688622754491,1013.0736526946107,854.4395209580838,14.12305389221557,1.845808383233533,6.055089820359281,24.76020278833967,0.04248502994011976,0.6905404876521467,0.017964071856287425,0.18562874251497005,0.011976047904191617,0.005988023952095809,0.0029940119760479044,0.0,1992-01-01
761220-99999,61.24765100671141,35.53808724832215,77.1251677852349,44.63322147651007,1013.043456375839,854.5968120805369,13.725838926174497,3.209395973154362,7.73489932885906,38.760083701227444,0.046946308724832214,0.4938237487388692,0.003355704697986577,0.15100671140939598,0.003355704697986577,0.003355704697986577,0.02348993288590604,0.0,1993-01-01
761220-99999,63.070926517571884,32.14041533546326,79.88833865814696,45.84137380191694,1012.4162939297124,854.6305111821085,14.03450479233227,4.831629392971246,9.930990415335463,41.706018879512,0.02035143769968051,0.4,0.006389776357827476,0.134185303514377,0.0,0.0,0.012779552715654952,0.0,1994-01-01
761220-99999,63.918670886075944,29.67357594936709,80.12721518987343,46.051898734177215,1011.9911392405064,854.4197784810127,14.247784810126582,4.694620253164557,9.308386075949366,42.41096112311015,0.03360759493670886,0.4,0.0,0.10759493670886076,0.0031645569620253164,0.0,0.0,0.0,1995-01-01
761220-99999,64.83806228373703,36.19031141868512,80.32006920415225,47.80138408304499,1011.8889273356402,854.6382352941176,14.6598615916955,4.4006920415224915,9.242214532871973,43.68498920086393,0.04498269896193772,0.5130795847750865,0.006920415224913495,0.11764705882352941,0.0,0.0,0.02422145328719723,0.0,1996-01-01
761220-99999,63.0,35.49367469879518,77.28659638554217,47.51837349397591,1012.0290662650604,853.1649933065595,14.441867469879517,4.75,9.69789156626506,39.941026270604354,0.04,3.7095481927710843,0.006024096385542169,0.10542168674698796,0.012048192771084338,0.0,0.018072289156626505,0.0,1997-01-01
761220-99999,62.299567099567106,32.26623376623377,76.65454545454546,46.24891774891775,1011.5948051948052,852.8962000962,14.443722943722944,4.474891774891775,9.067532467532468,28.351384307011315,0.025627705627705628,0.4,0.0,0.1038961038961039,0.004329004329004329,0.0,0.008658008658008658,0.0,1998-01-01
761220-99999,66.29060773480663,29.035911602209946,80.52209944751381,49.59889502762431,1011.6555248618785,854.2566298342542,15.38011049723757,3.827624309392265,7.784806629834254,32.10148814828017,0.00425414364640884,0.4,0.0,0.049723756906077346,0.0,0.0,0.011049723756906077,0.0,1999-01-01
761220-99999,66.72520325203253,31.735772357723576,81.869918699187,49.68211382113821,1011.1016260162602,854.1817073170732,15.533333333333333,3.714634146341463,7.40650406504065,40.06203776553895,0.0443089430894309,0.4,0.0,0.07317073170731707,0.016260162601626018,0.0,0.032520325203252036,0.0,2000-01-01
761220-99999,65.99238578680203,35.92157360406092,82.33451776649746,49.75558375634518,1012.7576142131979,855.1340101522842,13.729949238578682,2.7832487309644667,6.4860406091370555,30.786342660569705,0.0333502538071066,0.4000616179102726,0.0,0.1218274111675127,0.0,0.0,0.06598984771573604,0.0,2001-01-01
